Date,HS300收盘价,CRB现货指数：综合,中债综合指数,定期存款利率：3个月（月）
2012-01-06,2290.6,480.76,141.7277,1.1077130682666934
2012-01-09,2368.57,482.46,141.8669,1.10780793581528
2012-01-10,2447.35,483.0,142.0118,1.1079028114885807
2012-01-11,2435.61,483.8,142.0385,1.107997695287291
2012-01-12,2435.22,482.72,142.0962,1.1080925872121068
2012-01-13,2394.33,481.37,142.0797,1.1081874872637243
2012-01-16,2345.65,481.37,142.0715,1.1082823954428396
2012-01-17,2460.6,485.06,142.1176,1.1083773117501483
2012-01-18,2422.19,486.6,142.1171,1.1084722361863468
2012-01-19,2468.35,488.0,142.2264,1.1085671687521312
2012-01-20,2504.09,489.64,142.2831,1.1086621094481977
2012-01-30,2460.72,498.33,142.4747,1.1087570582752426
2012-01-31,2464.26,499.0,142.5314,1.1088520152339625
2012-02-01,2428.99,500.38,142.4289,1.1089469803250536
2012-02-02,2486.24,500.97,142.3888,1.1090419535492122
2012-02-03,2506.09,502.54,142.4226,1.1091369349071352
2012-02-06,2504.32,498.79,142.3379,1.109231924399519
2012-02-07,2457.95,497.73,142.3184,1.1093269220270603
2012-02-08,2528.24,498.55,142.1763,1.1094219277904558
2012-02-09,2529.23,500.3,142.0694,1.1095169416904025
2012-02-10,2533.62,498.05,142.1213,1.1096119637275967
2012-02-13,2531.98,497.01,142.2489,1.1097069939027357
2012-02-14,2522.11,495.44,142.268,1.1098020322165167
2012-02-15,2549.61,494.72,142.1866,1.1098970786696365
2012-02-16,2536.07,495.31,142.1261,1.1099921332627916
2012-02-17,2537.09,495.92,142.0485,1.1100871959966798
2012-02-20,2540.71,495.92,142.2673,1.110182266871998
2012-02-21,2562.45,497.71,142.2382,1.1102773458894435
2012-02-22,2597.48,498.72,142.23,1.1103724330497142
2012-02-23,2606.26,500.23,142.2548,1.1104675283535064
2012-02-24,2648.02,501.63,142.2848,1.1105626318015185
2012-02-27,2656.57,501.08,142.2019,1.1106577433944471
2012-02-28,2662.46,502.72,142.1775,1.1107528631329906
2012-02-29,2634.14,503.46,142.1766,1.110847991017846
2012-03-01,2633.35,503.72,142.1856,1.1109431270497114
2012-03-02,2679.93,503.97,142.1654,1.1110382712292843
2012-03-05,2662.7,505.47,142.1702,1.1111334235572623
2012-03-06,2621.05,501.19,142.2377,1.111228584034344
2012-03-07,2603.01,499.74,142.311,1.1113237526612263
2012-03-08,2635.79,500.01,142.3661,1.1114189294386079
2012-03-09,2664.3,501.98,142.3838,1.1115141143671867
2012-03-12,2654.4,503.32,142.4754,1.1116093074476607
2012-03-13,2681.07,504.41,142.4841,1.111704508680728
2012-03-14,2605.11,505.09,142.4611,1.1117997180670869
2012-03-15,2585.55,505.72,142.4306,1.1118949356074357
2012-03-16,2623.52,504.84,142.4856,1.1119901613024723
2012-03-19,2630.01,505.15,142.4902,1.1120853951528955
2012-03-20,2584.45,502.34,142.4486,1.112180637159404
2012-03-21,2587.79,501.28,142.41,1.112275887322696
2012-03-22,2583.75,499.94,142.3999,1.1123711456434695
2012-03-23,2552.94,501.06,142.4646,1.1124664121224244
2012-03-26,2555.44,501.92,142.5113,1.1125616867602584
2012-03-27,2547.14,491.27,142.5027,1.1126569695576705
2012-03-28,2474.9,498.01,142.5639,1.1127522605153597
2012-03-29,2443.12,493.92,142.6347,1.1128475596340244
2012-03-30,2454.9,497.18,142.6631,1.112942866914364
2012-04-05,2512.83,495.21,142.7241,1.1130381823570774
2012-04-06,2519.83,495.21,142.7215,1.1131335059628635
2012-04-09,2495.15,492.63,142.702,1.1132288377324215
2012-04-10,2519.79,490.36,142.7107,1.1133241776664506
2012-04-11,2520.04,490.09,142.7417,1.11341952576565
2012-04-12,2570.44,491.42,142.7209,1.113514882030719
2012-04-13,2580.45,492.34,142.6981,1.113610246462357
2012-04-16,2574.04,488.05,142.7108,1.1137056190612629
2012-04-17,2541.88,488.28,142.7244,1.113800999828137
2012-04-18,2599.91,486.82,142.7249,1.1138963887636784
2012-04-19,2596.06,487.49,142.7129,1.1139917858685866
2012-04-20,2626.84,487.89,142.7792,1.1140871911435613
2012-04-23,2606.04,487.22,142.8501,1.1141826045893022
2012-04-24,2604.87,489.15,142.9136,1.114278026206509
2012-04-25,2625.99,489.19,142.9112,1.1143734559958822
2012-04-26,2631.49,490.81,142.9421,1.1144688939581209
2012-04-27,2626.16,492.4,142.9648,1.114564340093925
2012-05-02,2683.49,489.41,143.0474,1.1146597944039949
2012-05-03,2691.52,488.48,143.0589,1.1147552568890309
2012-05-04,2715.88,483.73,143.0726,1.114850727549732
2012-05-07,2717.78,487.57,143.1199,1.1149462063868
2012-05-08,2709.12,485.99,143.1207,1.1150416934009335
2012-05-09,2657.51,484.07,143.1665,1.1151371885928345
2012-05-10,2657.21,481.02,143.264,1.1152326919632018
2012-05-11,2636.92,480.34,143.4701,1.1153282035127368
2012-05-14,2615.53,479.72,143.922,1.1154237232421396
2012-05-15,2617.37,480.76,144.31,1.1155192511521108
2012-05-16,2574.65,480.4,144.5207,1.1156147872433508
2012-05-17,2613.94,480.32,144.4495,1.115710331516561
2012-05-18,2573.98,480.59,144.6063,1.1158058839724416
2012-05-21,2587.23,482.89,144.6164,1.1159014446116933
2012-05-22,2627.53,479.9,144.634,1.115997013435017
2012-05-23,2616.87,476.36,144.6729,1.1160925904431138
2012-05-24,2595.26,475.63,144.906,1.1161881756366845
2012-05-25,2573.1,473.96,145.247,1.1162837690164302
2012-05-28,2614.69,473.96,145.2532,1.116379370583052
2012-05-29,2650.85,473.07,145.1811,1.116474980337251
2012-05-30,2642.26,472.01,145.1536,1.1165705982797285
2012-05-31,2632.04,472.32,145.2393,1.1166662244111851
2012-06-01,2633.0,467.99,145.3018,1.1167618587323234
2012-06-04,2559.03,468.38,145.3607,1.1168575012438438
2012-06-05,2558.84,468.55,145.3572,1.116953151946448
2012-06-06,2557.4,469.97,145.3621,1.1170488108408376
2012-06-07,2542.18,474.8,145.3473,1.1171444779277142
2012-06-08,2524.33,474.01,145.7469,1.1172401532077794
2012-06-11,2558.27,477.2,145.6681,1.1173358366817348
2012-06-12,2540.18,476.2,145.6295,1.117431528350282
2012-06-13,2580.64,476.54,145.5599,1.117527228214123
2012-06-14,2560.42,476.11,145.5076,1.1176229362739598
2012-06-15,2568.05,477.46,145.5293,1.117718652530494
2012-06-18,2581.21,479.21,145.4533,1.117814376984428
2012-06-19,2558.62,481.13,145.3983,1.1179101096364634
2012-06-20,2552.61,480.63,145.3663,1.1180058504873025
2012-06-21,2512.19,475.83,145.4065,1.1181015995376475
2012-06-25,2456.52,476.98,145.5082,1.1181973567882006
2012-06-26,2454.92,475.6,145.5461,1.1182931222396642
2012-06-27,2447.2,472.08,145.6538,1.1183888958927404
2012-06-28,2425.73,471.59,145.7036,1.118484677748132
2012-06-29,2461.61,475.58,145.7298,1.118580467806541
2012-07-02,2465.24,477.85,145.7545,1.1186762660686702
2012-07-03,2468.72,480.82,145.7872,1.1187720725352222
2012-07-04,2464.92,480.82,145.8157,1.1188678872068996
2012-07-05,2430.37,483.8,145.8643,1.1189637100844052
2012-07-06,2472.61,481.45,146.0641,1.1190595411684412
2012-07-09,2416.04,482.72,146.1865,1.1191553804597112
2012-07-10,2406.71,477.63,146.2346,1.1192512279589175
2012-07-11,2425.57,479.21,146.2846,1.1193470836667638
2012-07-12,2449.18,478.53,146.3145,1.1194429475839525
2012-07-13,2450.63,479.06,146.3086,1.1195388197111869
2012-07-16,2399.73,481.4,146.3023,1.11963470004917
2012-07-17,2414.2,480.59,146.2724,1.1197305885986049
2012-07-18,2414.34,482.77,146.2499,1.1198264853601951
2012-07-19,2424.32,484.27,146.2546,1.1199223903346438
2012-07-20,2398.46,484.7,146.2845,1.1200183035226543
2012-07-23,2365.43,482.34,146.3234,1.1201142249249298
2012-07-24,2375.99,477.99,146.3084,1.1202101545421748
2012-07-25,2360.08,478.86,146.2842,1.1203060923750918
2012-07-26,2347.49,480.2,146.2631,1.120402038424385
2012-07-27,2349.11,481.54,146.2659,1.1204979926907572
2012-07-30,2335.79,482.44,146.289,1.1205939551749131
2012-07-31,2332.92,480.83,146.2146,1.120674642991423
2012-08-01,2358.65,478.51,146.1899,1.1207553366178191
2012-08-02,2334.88,477.11,146.1783,1.1208360360545202
2012-08-03,2353.74,479.93,146.151,1.1209167413019443
2012-08-06,2385.61,482.05,146.0932,1.1209974523605106
2012-08-07,2388.87,487.98,145.9844,1.1210781692306366
2012-08-08,2389.8,489.15,145.8892,1.121158891912741
2012-08-09,2411.7,490.17,145.9584,1.121239620407243
2012-08-10,2399.75,487.99,145.9701,1.1213203547145605
2012-08-13,2351.93,487.99,145.9894,1.1214010948351114
2012-08-14,2357.02,487.61,145.9591,1.1214818407693152
2012-08-15,2331.62,488.44,145.9,1.1215625925175905
2012-08-16,2319.67,487.41,145.8748,1.1216433500803555
2012-08-17,2313.48,488.59,145.8639,1.1217241134580291
2012-08-20,2301.79,490.26,145.7801,1.12180488265103
2012-08-21,2313.7,492.9,145.7329,1.121885657659777
2012-08-22,2295.59,493.39,145.586,1.1219664384846888
2012-08-23,2302.2,492.97,145.6076,1.1220472251261842
2012-08-24,2275.68,493.21,145.6959,1.1221280175846822
2012-08-27,2228.2,492.45,145.7012,1.1222088158606007
2012-08-28,2238.41,490.9,145.6478,1.1222896199543602
2012-08-29,2214.81,492.77,145.6156,1.122370429866378
2012-08-30,2211.37,491.13,145.5997,1.122451245597074
2012-08-31,2204.87,490.7,145.601,1.1225320671468668
2012-09-03,2228.37,490.7,145.6652,1.1226128945161755
2012-09-04,2204.41,491.16,145.7246,1.1226937277054196
2012-09-05,2199.88,491.95,145.7265,1.1227745667150175
2012-09-06,2217.82,491.95,145.72899999999996,1.1228554115453886
2012-09-07,2317.18,493.64,145.6436,1.122936262196952
2012-09-10,2326.67,492.08,145.5188,1.1230171186701263
2012-09-11,2311.89,491.54,145.4647,1.123097980965332
2012-09-12,2320.07,491.81,145.3116,1.1231788490829868
2012-09-13,2298.46,492.08,145.2879,1.1232597230235108
2012-09-14,2315.54,495.33,145.0394,1.1233406027873232
2012-09-17,2258.71,493.14,144.9648,1.123421488374843
2012-09-18,2235.24,491.69,145.0542,1.1235023797864898
2012-09-19,2246.24,494.55,145.0574,1.1235832770226828
2012-09-20,2195.95,494.68,145.0962,1.1236641800838418
2012-09-21,2199.06,492.49,145.1685,1.123745088970386
2012-09-24,2215.52,495.09,145.2147,1.1238260036827346
2012-09-25,2210.15,496.64,145.3293,1.1239069242213071
2012-09-26,2184.89,496.2,145.41299999999995,1.1239878505865233
2012-09-27,2251.72,495.06,145.4634,1.1240687827788027
2012-09-28,2293.11,497.31,145.489,1.124149720798565
2012-10-08,2270.05,491.77,145.5591,1.124230664646229
2012-10-09,2320.16,489.44,145.5442,1.1243116143222154
2012-10-10,2324.12,488.52,145.5576,1.1243925698269432
2012-10-11,2302.53,489.43,145.6341,1.1244735311608325
2012-10-12,2304.53,488.24,145.7555,1.1245544983243028
2012-10-15,2294.86,485.45,145.8613,1.1246354713177735
2012-10-16,2298.16,485.27,145.8368,1.124716450141665
2012-10-17,2300.8,485.94,145.8197,1.1247974347963972
2012-10-18,2336.08,487.46,145.8081,1.1248784252823891
2012-10-19,2332.47,486.68,145.7739,1.1249594216000616
2012-10-22,2341.59,485.27,145.8235,1.1250404237498337
2012-10-23,2312.08,482.0,145.7945,1.125121431732126
2012-10-24,2307.78,480.79,145.7719,1.125202445547358
2012-10-25,2291.24,478.54,145.7228,1.12528346519595
2012-10-26,2247.91,477.53,145.6912,1.125364490678322
2012-10-29,2235.85,476.76,145.7265,1.125445521994894
2012-10-30,2239.88,476.54,145.779,1.125526559146086
2012-10-31,2254.82,476.16,145.776,1.1256076021323185
2012-11-01,2297.88,477.12,145.7243,1.1256886509540112
2012-11-02,2306.77,475.49,145.7416,1.1257697056115843
2012-11-05,2301.88,474.51,145.7934,1.1258507661054582
2012-11-06,2292.21,475.65,145.8278,1.125931832436053
2012-11-07,2287.51,474.64,145.8587,1.1260129046037892
2012-11-08,2245.41,477.95,145.8812,1.126093982609087
2012-11-09,2240.92,477.14,145.9053,1.1261750664523666
2012-11-12,2251.85,476.16,145.9574,1.1262561561340485
2012-11-13,2212.44,476.94,146.0037,1.126337251654553
2012-11-14,2223.11,477.31,146.0447,1.1264183530143004
2012-11-15,2193.62,479.06,146.0766,1.1264994602137115
2012-11-16,2177.24,476.98,146.1436,1.1265805732532066
2012-11-19,2174.99,475.85,146.25,1.1266616921332062
2012-11-20,2164.88,477.13,146.2622,1.126742816854131
2012-11-21,2194.9,477.2,146.2534,1.1268239474164012
2012-11-22,2177.55,477.2,146.2198,1.1269050838204375
2012-11-23,2192.68,477.46,146.2081,1.126986226066661
2012-11-26,2175.6,478.25,146.2229,1.1270673741554915
2012-11-27,2150.64,480.74,146.2133,1.1271485280873508
2012-11-28,2129.16,480.94,146.21,1.1272296878626589
2012-11-29,2115.68,482.21,146.2263,1.1273108534818366
2012-11-30,2139.66,483.47,146.2267,1.1273920249453049
2012-12-03,2108.85,483.19,146.2539,1.127473202253484
2012-12-04,2131.47,483.15,146.2444,1.1275543854067958
2012-12-05,2207.88,487.38,146.2198,1.1276355744056603
2012-12-06,2203.6,486.63,146.2236,1.1277167692504988
2012-12-07,2246.76,484.52,146.2207,1.1277979699417322
2012-12-10,2271.05,484.21,146.2452,1.1278791764797815
2012-12-11,2258.5,484.51,146.2625,1.1279603888650676
2012-12-12,2267.77,485.82,146.2733,1.1280416070980115
2012-12-13,2242.64,483.87,146.2911,1.1281228311790343
2012-12-14,2355.87,485.31,146.2899,1.128204061108557
2012-12-17,2366.7,485.39,146.3235,1.128285296887001
2012-12-18,2368.12,485.49,146.3362,1.1283665385147872
2012-12-19,2371.11,486.0,146.3187,1.128447785992337
2012-12-20,2384.82,485.63,146.3029,1.128529039320071
2012-12-21,2372.0,485.52,146.3,1.1286102984984117
2012-12-24,2381.22,484.33,146.3452,1.128691563527779
2012-12-25,2448.4,484.33,146.376,1.1287728344085948
2012-12-26,2457.62,484.35,146.403,1.1288541111412804
2012-12-27,2444.59,483.62,146.4689,1.1289353937262572
2012-12-28,2480.05,483.35,146.5213,1.1290166821639465
2012-12-31,2522.95,483.35,146.5791,1.1290979764547695
2013-01-04,2524.41,483.35,146.5496,1.1291792765991484
2013-01-07,2535.99,483.41,146.7136,1.1292605825975042
2013-01-08,2525.33,482.29,146.7721,1.1293418944502582
2013-01-09,2526.13,483.17,146.8545,1.1294232121578325
2013-01-10,2530.57,485.11,146.843,1.1295045357206481
2013-01-11,2483.23,484.79,146.8285,1.1295858651391266
2013-01-14,2577.73,485.37,146.8795,1.1296672004136898
2013-01-15,2595.86,486.2,146.9158,1.1297485415447601
2013-01-16,2577.09,485.79,146.936,1.129829888532758
2013-01-17,2552.76,485.77,146.9834,1.1299112413781058
2013-01-18,2595.44,487.44,147.0925,1.1299926000812253
2013-01-21,2610.9,487.44,147.1902,1.1300739646425382
2013-01-22,2596.9,490.35,147.2393,1.1301553350624662
2013-01-23,2607.46,487.28,147.2973,1.130236711341431
2013-01-24,2582.76,490.7,147.2846,1.1303180934798551
2013-01-25,2571.67,487.46,147.3154,1.1303994814781604
2013-01-28,2651.86,488.11,147.3237,1.130480875336768
2013-01-29,2675.87,487.22,147.3305,1.1305622750561006
2013-01-30,2688.71,490.05,147.3516,1.1306436806365798
2013-01-31,2686.88,491.52,147.3824,1.1307250920786278
2013-02-01,2743.32,491.81,147.4181,1.1308065093826667
2013-02-04,2748.03,490.15,147.4707,1.1308879325491186
2013-02-05,2771.68,489.68,147.5388,1.130969361578405
2013-02-06,2775.84,487.64,147.5738,1.1310507964709493
2013-02-07,2759.87,483.94,147.6108,1.1311322372271728
2013-02-08,2771.73,483.94,147.6667,1.1312136838474978
2013-02-18,2737.47,482.87,147.8896,1.131295136332347
2013-02-19,2685.61,482.94,147.9429,1.1313765946821417
2013-02-20,2702.64,481.45,148.0458,1.1314580588973049
2013-02-21,2610.55,479.46,148.1037,1.1315395289782593
2013-02-22,2596.6,475.81,148.1276,1.1316210049254265
2013-02-25,2604.96,475.09,148.1581,1.1317024867392291
2013-02-26,2567.6,475.38,148.1008,1.1317839744200895
2013-02-27,2594.68,476.53,148.1217,1.1318654679684308
2013-02-28,2673.33,477.73,148.116,1.1319469673846747
2013-03-01,2668.84,477.22,148.1464,1.132028472669244
2013-03-04,2545.72,477.71,148.2354,1.1321099838225612
2013-03-05,2622.81,477.92,148.2707,1.132191500845049
2013-03-06,2650.2,477.58,148.2864,1.1322730237371297
2013-03-07,2619.48,478.37,148.2955,1.1323545524992262
2013-03-08,2606.93,480.93,148.30100000000004,1.1324360871317611
2013-03-11,2592.37,481.61,148.3295,1.1325176276351572
2013-03-12,2555.62,481.9,148.3423,1.1325991740098371
2013-03-13,2527.49,482.0,148.3441,1.1326807262562235
2013-03-14,2534.27,483.36,148.3246,1.1327622843747394
2013-03-15,2539.87,483.09,148.3267,1.1328438483658074
2013-03-18,2502.49,480.83,148.3602,1.1329254182298505
2013-03-19,2525.1,481.69,148.3649,1.1330069939672915
2013-03-20,2610.17,481.62,148.3956,1.1330885755785534
2013-03-21,2614.99,481.85,148.3952,1.133170163064059
2013-03-22,2618.31,481.58,148.4112,1.1332517564242313
2013-03-25,2613.1,482.25,148.4648,1.1333333556594931
2013-03-26,2575.05,483.25,148.4762,1.1334149607702684
2013-03-27,2583.53,482.54,148.5059,1.1334965717569792
2013-03-28,2499.3,479.78,148.5795,1.1335781886200489
2013-03-29,2495.08,479.78,148.6331,1.1336598113599008
2013-04-01,2493.19,478.77,148.7516,1.133741439976958
2013-04-02,2486.39,478.58,148.9002,1.133823074471643
2013-04-03,2483.55,478.58,149.0132,1.1339047148443804
2013-04-08,2472.3,477.99,149.1941,1.1339863610955925
2013-04-09,2489.43,479.34,149.29,1.1340680132257026
2013-04-10,2485.31,477.29,149.3597,1.1341496712351342
2013-04-11,2477.88,479.41,149.3452,1.1342313351243107
2013-04-12,2462.11,478.38,149.3859,1.1343130048936554
2013-04-15,2436.82,474.82,149.5192,1.1343946805435916
2013-04-16,2459.59,476.08,149.6818,1.1344763620745428
2013-04-17,2458.47,474.49,149.6633,1.1345580494869325
2013-04-18,2464.85,476.12,149.5595,1.134639742781184
2013-04-19,2533.83,476.44,149.4562,1.1347214419577212
2013-04-22,2530.67,475.46,149.3107,1.1348031470169673
2013-04-23,2449.47,472.74,149.3685,1.1348848579593458
2013-04-24,2495.58,473.11,149.4187,1.1349665747852808
2013-04-25,2467.88,475.36,149.4911,1.1350482974951956
2013-04-26,2447.31,475.1,149.5743,1.135130026089514
2013-05-02,2449.64,476.53,149.7801,1.1352117605686594
2013-05-03,2492.91,477.47,149.8277,1.1352935009330558
2013-05-06,2525.98,474.96,149.8341,1.1353752471831269
2013-05-07,2529.94,476.56,149.9084,1.135456999319297
2013-05-08,2542.8,477.3,149.8708,1.1355387573419886
2013-05-09,2527.79,476.64,149.9217,1.1356205212516268
2013-05-10,2540.84,474.76,149.9857,1.1357022910486352
2013-05-13,2530.77,475.75,150.0519,1.1357840667334376
2013-05-14,2493.34,475.2,150.0925,1.135865848306458
2013-05-15,2506.93,474.61,150.1315,1.1359476357681202
2013-05-16,2552.71,473.78,150.1483,1.1360294291188484
2013-05-17,2592.05,473.91,150.1818,1.1361112283590666
2013-05-20,2609.61,474.48,150.2104,1.136193033489199
2013-05-21,2614.85,474.55,150.2249,1.136274844509669
2013-05-22,2618.03,474.13,150.265,1.1363566614209022
2013-05-23,2582.85,473.6,150.3169,1.136438484223321
2013-05-24,2597.23,473.6,150.3552,1.136520312917351
2013-05-27,2599.59,473.6,150.4336,1.1366021475034156
2013-05-28,2644.36,473.6,150.4789,1.1366839879819393
2013-05-29,2642.56,473.6,150.4638,1.1367658343533464
2013-05-30,2634.32,472.67,150.4815,1.1368476866180612
2013-05-31,2606.43,472.94,150.4796,1.1369295447765082
2013-06-03,2602.62,474.69,150.4944,1.1370114088291114
2013-06-04,2565.67,475.32,150.4689,1.1370932787762955
2013-06-05,2560.54,475.44,150.4482,1.1371751546184852
2013-06-06,2527.85,474.84,150.3887,1.137257036356104
2013-06-07,2484.16,476.52,150.3001,1.1373389239895777
2013-06-13,2399.94,477.62,150.3877,1.1374208175193297
2013-06-14,2416.77,476.22,150.2891,1.1375027169457852
2013-06-17,2403.84,476.26,150.2609,1.1375846222693686
2013-06-18,2418.75,474.43,150.1942,1.1376665334905045
2013-06-19,2400.77,476.15,149.895,1.1377484506096176
2013-06-20,2321.47,472.52,149.0191,1.137830373627133
2013-06-21,2317.39,472.52,149.0619,1.1379123025434743
2013-06-24,2171.21,473.42,149.0521,1.1379942373590672
2013-06-25,2165.42,471.23,149.1179,1.1380761780743365
2013-06-26,2168.3,469.9,149.6377,1.138158124689706
2013-06-27,2160.74,468.67,149.8344,1.1382400772056018
2013-06-28,2200.64,468.12,150.0084,1.1383220356224482
2013-07-01,2213.32,469.23,150.0875,1.13840399994067
2013-07-02,2221.98,470.01,150.2055,1.1384859701606922
2013-07-03,2203.83,472.17,150.2861,1.1385679462829394
2013-07-04,2221.98,472.17,150.4004,1.1386499283078373
2013-07-05,2226.85,469.5,150.4587,1.1387319162358105
2013-07-08,2163.62,470.17,150.4748,1.138813910067284
2013-07-09,2162.67,470.96,150.4544,1.1388959098026832
2013-07-10,2224.07,471.81,150.3097,1.1389779154424329
2013-07-11,2326.69,471.81,150.1947,1.1390599269869583
2013-07-12,2275.37,469.67,150.0805,1.1391419444366848
2013-07-15,2307.3,467.99,150.0892,1.1392239677920373
2013-07-16,2317.85,468.64,150.0323,1.1393059970534412
2013-07-17,2282.84,468.31,149.9298,1.1393880322213217
2013-07-18,2245.33,470.1,149.868,1.139470073296104
2013-07-19,2190.48,470.77,149.8005,1.1395521202782135
2013-07-22,2202.19,471.8,149.6178,1.139634173168076
2013-07-23,2265.85,470.1,149.3748,1.139716231966116
2013-07-24,2249.15,470.36,149.1919,1.1397982966727596
2013-07-25,2237.68,470.19,149.3427,1.1398803672884321
2013-07-26,2224.01,468.32,149.4397,1.1399624438135587
2013-07-29,2175.97,467.24,149.4344,1.1400445262485652
2013-07-30,2189.39,466.48,149.4766,1.1401266145938769
2013-07-31,2193.02,467.95,149.5281,1.14020870884992
2013-08-01,2245.36,467.95,149.6617,1.140290809017119
2013-08-02,2247.26,466.83,149.783,1.1403729150959008
2013-08-05,2278.33,467.75,149.8001,1.1404550270866902
2013-08-06,2293.64,466.91,149.7723,1.140537144989913
2013-08-07,2280.62,467.46,149.6561,1.140619268805995
2013-08-08,2276.78,468.0,149.4261,1.1407013985353622
2013-08-09,2286.01,469.11,149.3231,1.14078353417844
2013-08-12,2352.79,472.67,149.2579,1.1408656757356543
2013-08-13,2359.07,472.42,148.9249,1.1409478232074308
2013-08-14,2349.08,471.68,148.7299,1.1410299765941962
2013-08-15,2321.58,473.06,148.5707,1.1411121358963756
2013-08-16,2304.14,472.34,148.5612,1.141194301114395
2013-08-19,2331.43,474.66,148.4434,1.1412764722486806
2013-08-20,2312.47,471.32,148.1888,1.141358649299658
2013-08-21,2308.59,471.7,148.252,1.1414408322677538
2013-08-22,2303.93,470.58,148.2559,1.1415230211533938
2013-08-23,2286.93,472.35,148.4119,1.141605215957004
2013-08-26,2335.62,474.84,148.5468,1.1416874166790107
2013-08-27,2340.88,472.3,148.5733,1.1417696233198402
2013-08-28,2328.06,474.5,148.4862,1.1418518358799181
2013-08-29,2318.31,472.99,148.4612,1.1419340543596708
2013-08-30,2313.91,472.96,148.4747,1.142016278759525
2013-09-02,2320.34,472.96,148.4872,1.1420985090799065
2013-09-03,2354.5,472.46,148.4538,1.1421807453212418
2013-09-04,2350.7,472.5,148.3712,1.1422629874839572
2013-09-05,2341.74,471.11,148.3441,1.1423452355684791
2013-09-06,2357.78,472.57,148.3831,1.1424274895752338
2013-09-09,2440.61,469.97,148.3967,1.142509749504648
2013-09-10,2474.89,470.53,148.3439,1.1425920153571476
2013-09-11,2482.89,471.63,148.2179,1.1426742871331597
2013-09-12,2507.46,473.08,148.1631,1.1427565648331104
2013-09-13,2488.9,470.6,148.0535,1.1428388484574266
2013-09-16,2478.39,470.47,148.0303,1.1429211380065345
2013-09-17,2427.32,469.88,148.0766,1.143003433480861
2013-09-18,2432.51,469.88,148.0879,1.1430857348808323
2013-09-23,2472.29,469.67,148.3146,1.143168042206876
2013-09-24,2443.89,469.45,148.2526,1.143250355459418
2013-09-25,2429.03,468.89,148.3067,1.1433326746388852
2013-09-26,2384.44,470.57,148.4268,1.1434149997457046
2013-09-27,2394.97,470.61,148.4251,1.1434973307803027
2013-09-30,2409.04,470.61,148.4767,1.1435796677431065
2013-10-08,2441.81,464.57,148.6468,1.1436620106345428
2013-10-09,2453.58,464.38,148.5952,1.1437443594550385
2013-10-10,2429.32,465.36,148.6121,1.1438267142050205
2013-10-11,2468.51,465.49,148.6102,1.1439090748849157
2013-10-14,2472.54,466.08,148.5532,1.1439914414951509
2013-10-15,2467.52,466.35,148.493,1.1440738140361535
2013-10-16,2421.37,466.66,148.4217,1.1441561925083508
2013-10-17,2413.33,459.38,148.4018,1.1442385769121692
2013-10-18,2426.05,459.55,148.3783,1.144320967248036
2013-10-21,2471.32,457.72,148.3804,1.1444033635163786
2013-10-22,2445.89,457.94,148.3032,1.144485765717624
2013-10-23,2418.49,458.16,148.2299,1.1445681738521991
2013-10-24,2400.51,457.83,147.936,1.1446505879205315
2013-10-25,2368.56,457.44,147.7708,1.1447330079230484
2013-10-28,2365.95,457.24,147.7448,1.144815433860177
2013-10-29,2372.05,457.48,147.6371,1.1448978657323448
2013-10-30,2407.47,458.5,147.5376,1.1449803035399788
2013-10-31,2373.72,457.26,147.6064,1.1450627472835069
2013-11-01,2384.96,457.13,147.7331,1.1451451969633557
2013-11-04,2380.45,456.72,147.7628,1.1452276525799534
2013-11-05,2383.77,455.05,147.6554,1.1453101141337272
2013-11-06,2353.57,455.2,147.5093,1.1453925816251045
2013-11-07,2340.55,455.8,147.2805,1.145475055054513
2013-11-08,2307.95,458.19,147.1143,1.1455575344223805
2013-11-11,2315.89,457.5,146.6213,1.145640019729134
2013-11-12,2340.0,457.05,146.6046,1.1457225109752014
2013-11-13,2288.12,457.17,146.4029,1.1458050081610105
2013-11-14,2304.5,456.8,146.2168,1.1458875112869888
2013-11-15,2350.73,458.63,145.8667,1.1459700203535643
2013-11-18,2428.9,457.44,145.6931,1.1460525353611644
2013-11-19,2412.16,457.98,145.4996,1.146135056310217
2013-11-20,2424.85,459.12,145.3024,1.1462175832011499
2013-11-21,2409.99,459.72,145.3577,1.1463001160343913
2013-11-22,2397.96,460.36,145.5056,1.1463826548103686
2013-11-25,2388.63,462.11,145.5742,1.14646519952951
2013-11-26,2387.42,462.84,145.5945,1.1465477501922428
2013-11-27,2414.48,462.2,145.734,1.1466303067989958
2013-11-28,2439.53,462.2,145.9615,1.1467128693501971
2013-11-29,2438.94,463.15,146.2809,1.1467954378462737
2013-12-02,2418.79,462.64,146.1304,1.1468780122876543
2013-12-03,2442.78,462.64,146.232,1.146960592674767
2013-12-04,2475.14,462.25,146.3166,1.14704317900804
2013-12-05,2468.2,461.66,146.1885,1.1471257712879008
2013-12-06,2452.29,460.98,146.14700000000005,1.1472083695147788
2013-12-09,2450.87,460.95,146.0971,1.1472909736891008
2013-12-10,2453.32,464.04,145.8564,1.1473735838112964
2013-12-11,2412.76,465.67,145.8105,1.147456199881793
2013-12-12,2410.02,463.34,145.928,1.147538821901019
2013-12-13,2406.64,460.69,146.1217,1.1476214498694028
2013-12-16,2367.92,462.09,146.1165,1.1477040837873729
2013-12-17,2356.38,460.51,146.0737,1.1477867236553576
