Date,Close
2009/6/25,"3,117.92"
2009/6/26,"3,128.42"
2009/6/29,"3,179.97"
2009/6/30,"3,166.47"
2009/7/1,"3,237.90"
2009/7/2,"3,282.36"
2009/7/3,"3,327.14"
2009/7/6,"3,374.75"
2009/7/7,"3,340.49"
2009/7/8,"3,352.27"
2009/7/9,"3,396.30"
2009/7/10,"3,398.31"
2009/7/13,"3,361.01"
2009/7/14,"3,454.75"
2009/7/15,"3,493.31"
2009/7/16,"3,501.24"
2009/7/17,"3,519.81"
2009/7/20,"3,591.12"
2009/7/21,"3,539.83"
2009/7/22,"3,606.92"
2009/7/23,"3,651.97"
2009/7/24,"3,667.56"
2009/7/27,"3,743.63"
2009/7/28,"3,755.82"
2009/7/29,"3,558.51"
2009/7/30,"3,634.82"
2009/7/31,"3,734.62"
2009/8/3,"3,787.03"
2009/8/4,"3,786.62"
2009/8/5,"3,740.94"
2009/8/6,"3,663.12"
2009/8/7,"3,555.10"
2009/8/10,"3,544.54"
2009/8/11,"3,556.38"
2009/8/12,"3,397.40"
2009/8/13,"3,440.82"
2009/8/14,"3,344.46"
2009/8/17,"3,140.27"
2009/8/18,"3,171.99"
2009/8/19,"3,014.57"
2009/8/20,"3,144.39"
2009/8/21,"3,203.62"
2009/8/24,"3,229.60"
2009/8/25,"3,109.83"
2009/8/26,"3,172.39"
2009/8/27,"3,156.30"
2009/8/28,"3,046.78"
2009/8/31,"2,830.27"
2009/9/1,"2,843.70"
2009/9/2,"2,890.93"
2009/9/3,"3,051.96"
2009/9/4,"3,077.14"
2009/9/7,"3,104.21"
2009/9/8,"3,170.97"
2009/9/9,"3,194.91"
2009/9/10,"3,162.91"
2009/9/11,"3,238.13"
2009/9/14,"3,293.39"
2009/9/15,"3,302.64"
2009/9/16,"3,258.24"
2009/9/17,"3,320.10"
2009/9/18,"3,199.69"
2009/9/21,"3,208.60"
2009/9/22,"3,131.03"
2009/9/23,"3,060.07"
2009/9/24,"3,080.93"
2009/9/25,"3,058.53"
2009/9/28,"2,972.64"
2009/9/29,"2,972.29"
2009/9/30,"3,004.81"
2009/10/9,"3,163.71"
2009/10/12,"3,151.63"
2009/10/13,"3,198.52"
2009/10/14,"3,227.40"
2009/10/15,"3,239.64"
2009/10/16,"3,241.71"
2009/10/19,"3,329.16"
2009/10/20,"3,377.57"
2009/10/21,"3,369.29"
2009/10/22,"3,347.32"
2009/10/23,"3,413.25"
2009/10/26,"3,414.24"
2009/10/27,"3,314.72"
2009/10/28,"3,329.33"
2009/10/29,"3,247.05"
2009/10/30,"3,280.37"
2009/11/2,"3,392.80"
2009/11/3,"3,435.43"
2009/11/4,"3,453.89"
2009/11/5,"3,464.32"
2009/11/6,"3,483.02"
2009/11/9,"3,495.79"
2009/11/10,"3,503.78"
2009/11/11,"3,495.67"
2009/11/12,"3,499.99"
2009/11/13,"3,518.72"
2009/11/16,"3,625.80"
2009/11/17,"3,628.35"
2009/11/18,"3,630.23"
2009/11/19,"3,642.44"
2009/11/20,"3,631.01"
2009/11/23,"3,665.51"
2009/11/24,"3,548.08"
2009/11/25,"3,629.63"
2009/11/26,"3,485.77"
2009/11/27,"3,382.51"
2009/11/30,"3,511.67"
2009/12/1,"3,560.83"
2009/12/2,"3,597.33"
2009/12/3,"3,590.88"
2009/12/4,"3,643.49"
2009/12/7,"3,668.83"
2009/12/8,"3,624.02"
2009/12/9,"3,554.48"
2009/12/10,"3,577.24"
2009/12/11,"3,575.02"
2009/12/14,"3,612.75"
2009/12/15,"3,583.34"
2009/12/16,"3,560.72"
2009/12/17,"3,480.15"
2009/12/18,"3,391.74"
2009/12/21,"3,396.62"
2009/12/22,"3,305.54"
2009/12/23,"3,336.48"
2009/12/24,"3,438.82"
2009/12/25,"3,424.78"
2009/12/28,"3,478.43"
2009/12/29,"3,500.74"
2009/12/30,"3,558.86"
2009/12/31,"3,575.68"
2010/1/4,"3,535.23"
2010/1/5,"3,564.04"
2010/1/6,"3,541.73"
2010/1/7,"3,471.46"
2010/1/8,"3,480.13"
2010/1/11,"3,482.05"
2010/1/12,"3,534.92"
2010/1/13,"3,421.14"
2010/1/14,"3,469.05"
2010/1/15,"3,482.74"
2010/1/18,"3,500.68"
2010/1/19,"3,507.48"
2010/1/20,"3,394.43"
2010/1/21,"3,408.57"
2010/1/22,"3,366.20"
2010/1/25,"3,328.01"
2010/1/26,"3,242.80"
2010/1/27,"3,198.57"
