Date,中债,中证全指,CRB
2015/3/31,162.171,3747.899,724.33
2015/4/1,162.4343,3810.294,721.55
2015/4/2,162.7495,3825.784,722.76
2015/4/3,162.7052,3863.929,
2015/4/7,162.7025,3961.378,727.1
2015/4/8,162.4749,3994.811,727.68
2015/4/9,162.5384,3957.534,727.98
2015/4/10,162.6087,4034.31,728.23
2015/4/13,162.7627,4121.715,728.87
2015/4/14,162.986,4135.565,726.36
2015/4/15,163.2583,4084.163,722.05
2015/4/16,163.4042,4194.823,724.27
2015/4/17,163.4434,4287.296,717.3
2015/4/20,164.1802,4217.077,717.54
2015/4/21,164.5004,4293.623,718.65
2015/4/22,164.4429,4398.495,718.7
2015/4/23,164.3793,4414.508,721.83
2015/4/24,164.1919,4393.686,725.28
2015/4/27,164.346,4527.396,730.57
2015/4/28,164.4254,4476.214,735.89
2015/4/29,164.4636,4476.62,733.59
2015/4/30,164.6231,4441.655,739.99
2015/5/4,164.6978,4480.464,747.64
2015/5/5,164.6424,4298.707,746.94
2015/5/6,164.53,4229.266,750.89
2015/5/7,164.6195,4112.214,751.38
2015/5/8,164.8589,4205.917,752.67
2015/5/11,164.9815,4333.584,749.33
2015/5/12,165.1828,4401.219,750.35
2015/5/13,165.506,4375.76,751.14
2015/5/14,165.8441,4378.312,751.18
2015/5/15,165.9672,4308.691,748.77
2015/5/18,166.0012,4283.491,747.54
2015/5/19,165.8582,4417.552,742.39
2015/5/20,165.8724,4446.288,736.72
2015/5/21,165.8563,4529.421,734.4
2015/5/22,165.9275,4657.596,730.93
2015/5/25,165.9867,4813.797,
2015/5/26,165.8494,4910.897,729.33
2015/5/27,165.8306,4941.714,
2015/5/28,165.6293,4620.266,724.22
2015/5/29,165.5223,4611.744,725.07
2015/6/1,165.4107,4828.738,723.6
2015/6/2,165.5767,4910.527,720.61
2015/6/3,165.6492,4909.978,719.58
2015/6/4,165.741,4947.102,718.9
2015/6/5,165.789,5023.096,716.28
2015/6/8,165.8778,5131.881,728.5
2015/6/9,165.9354,5113.534,729.47
2015/6/10,165.8745,5106.036,733.46
2015/6/11,165.8068,5121.592,726.89
2015/6/12,165.8025,5166.35,724.44
2015/6/15,165.6912,5062.993,713.84
2015/6/16,165.8035,4887.432,712.77
2015/6/17,165.8068,4967.898,712.72
2015/6/18,165.9351,4785.356,716.58
2015/6/19,165.9478,4478.364,716.51
2015/6/23,165.906,4576.492,715.14
2015/6/24,165.893,4690.15,716.19
2015/6/25,165.9173,4527.779,713.1
2015/6/26,165.9171,4192.874,711.75
2015/6/29,165.968,4053.031,707.12
2015/6/30,165.9787,4277.222,701.48
2015/7/1,165.9714,4053.7,699.74
2015/7/2,165.9475,3912.767,
2015/7/3,166.0558,3686.915,
2015/7/6,166.4961,3775.912,697.64
2015/7/7,166.8944,3727.125,688.73
2015/7/8,166.976,3507.192,691.43
2015/7/9,166.9259,3709.33,693.96
2015/7/10,166.7846,3877.803,691.1
2015/7/13,166.7708,3970.388,690
2015/7/14,166.705,3924.487,694.67
2015/7/15,166.7187,3805.703,694.36
2015/7/16,166.7917,3823.176,700.39
2015/7/17,166.8758,3957.352,696.09
2015/7/20,166.9672,3992.11,701.24
2015/7/21,166.9584,4017.675,698.94
2015/7/22,167.0391,4026.045,691.72
2015/7/23,167.1962,4123.923,686.91
2015/7/24,167.359,4070.908,686.62
2015/7/27,167.3798,3725.558,
2015/7/28,167.5003,3663.002,694.7
2015/7/29,167.6238,3789.168,697.21
2015/7/30,167.6383,3705.766,695.8
2015/7/31,167.545,3663.726,694.57
2015/8/3,167.5744,3622.905,689.02
2015/8/4,167.6275,3756.545,689.36
2015/8/5,167.6692,3694.573,683.62
2015/8/6,167.789,3661.539,682.96
2015/8/7,167.9466,3744.205,
2015/8/10,168.02,3928.415,669.87
2015/8/11,167.7623,3927.908,668
2015/8/12,167.6641,3886.32,665.05
2015/8/13,167.7216,3954.556,
2015/8/14,167.7959,3965.335,667.65
2015/8/17,167.8266,3993.668,667.17
2015/8/18,167.8536,3748.164,664.93
2015/8/19,167.8629,3794.109,659.42
2015/8/20,167.8888,3664.291,662.79
2015/8/21,167.9663,3507.744,659.61
2015/8/24,168.0912,3209.905,654.68
2015/8/25,168.1901,2964.967,647.72
2015/8/26,168.2147,2927.288,640.79
2015/8/27,168.378,3083.591,644.22
2015/8/28,168.4426,3232.35,643.65
2015/8/31,168.6667,3205.986,647.67
2015/9/1,168.7531,3166.624,650.68
2015/9/2,168.7883,3160.167,661.11
2015/9/7,168.7434,3080.42,
2015/9/8,168.7276,3170.452,658.62
2015/9/9,168.723,3243.089,658.96
2015/9/10,168.7065,3197.893,663.16
2015/9/11,168.7471,3200.234,664.63
2015/9/14,168.8383,3114.798,661.52
2015/9/15,168.9522,3005.172,661.08
2015/9/16,169.0029,3152.263,658.06
2015/9/17,169.0401,3086.061,656.5
2015/9/18,169.0773,3097.917,648.93
2015/9/21,169.0877,3156.54,650.97
2015/9/22,169.0621,3185.619,640.25
2015/9/23,169.0512,3115.888,632.11
2015/9/24,169.0901,3142.687,637.26
2015/9/25,169.1227,3092.347,633.96
2015/9/28,169.2531,3100.756,632.86
2015/9/29,169.3938,3038.137,632.01
2015/9/30,169.4719,3052.781,639.26
2015/10/8,169.6335,3143.357,641.63
2015/10/9,169.8772,3183.152,612.85
2015/10/12,169.977,3287.662,623.21
2015/10/13,170.1697,3293.23,621.74
2015/10/14,170.5062,3262.441,618.86
2015/10/15,170.4558,3338.073,622.09
2015/10/16,170.3372,3391.352,620.6
2015/10/19,170.437,3386.7,616.58
2015/10/20,170.6298,3425.33,614.87
2015/10/21,170.7023,3320.676,613.88
2015/10/22,170.7477,3368.739,613.38
2015/10/23,170.8121,3412.434,611.21
2015/10/26,171.1039,3429.581,610.75
2015/10/27,171.3778,3434.336,608.37
2015/10/28,171.5038,3375.196,607.17
2015/10/29,171.4111,3387.315,601.95
2015/10/30,171.3696,3382.561,600.46
2015/11/2,171.4258,3325.085,597.8
2015/11/3,171.3417,3316.695,599.43
2015/11/4,171.1517,3459.64,596.52
2015/11/5,171.1426,3522.819,592.86
2015/11/6,171.1652,3590.032,589.41
2015/11/9,170.6346,3646.881,563.86
2015/11/10,170.5555,3640.485,564.21
2015/11/11,170.7103,3650.25,562.49
2015/11/12,170.7376,3632.902,558.06
2015/11/13,170.8242,3580.839,558.58
2015/11/16,170.8528,3606.958,556.73
2015/11/17,170.8947,3604.795,555.85
2015/11/18,170.856,3568.468,548.67
2015/11/19,170.8176,3617.062,544.87
2015/11/20,170.8914,3630.5,543.71
2015/11/23,170.9315,3610.315,545.76
2015/11/24,171.0543,3616.113,540.84
2015/11/25,171.1659,3647.93,545.74
2015/11/26,171.2912,3635.552,
2015/11/27,171.3521,3436.303,546.51
2015/11/30,171.5119,3445.405,548.81
2015/12/1,171.5553,3456.309,550.01
2015/12/2,171.6006,3536.905,547.67
2015/12/3,171.7603,3584.824,545.49
2015/12/4,171.9404,3524.992,545.93
2015/12/7,172.0612,3536.927,545.99
2015/12/8,172.242,3470.07,544.11
2015/12/9,172.3355,3472.439,542.8
2015/12/10,172.3876,3455.495,543.4
2015/12/11,172.4634,3434.581,545.6
2015/12/14,172.4039,3520.668,
2015/12/15,172.442,3510.354,544.18
2015/12/16,172.5504,3516.187,543.62
2015/12/17,172.6779,3579.999,540.51
2015/12/18,172.8943,3578.964,543.08
2015/12/21,173.3017,3642.472,546.32
2015/12/22,173.5231,3651.767,545.24
2015/12/23,173.5848,3636.089,546.66
2015/12/24,173.8279,3612.485,548.68
2015/12/25,173.9003,3627.914,
2015/12/28,174.0411,3533.779,545.9
2015/12/29,174.0866,3563.736,548.26
2015/12/30,174.0867,3572.876,557.03
2015/12/31,174.1036,3539.182,555.53
2016/1/4,173.9315,3296.258,
2016/1/5,173.7928,3287.711,549.12
2016/1/6,173.8729,3361.84,546.03
2016/1/7,174.038,3125.002,539.29
2016/1/8,174.2132,3186.412,553.14
2016/1/11,174.3738,3016.704,547.57
2016/1/12,174.6498,3022.861,545.81
2016/1/13,174.9968,2949.597,
2016/1/14,174.9941,3007.649,540.78
2016/1/15,174.993,2900.97,541.51
2016/1/18,174.9358,2913.837,541.51
2016/1/19,174.8142,3007.739,542.11
2016/1/20,174.6808,2976.694,545.75
2016/1/21,174.6874,2880.482,544.18
2016/1/22,174.8086,2916.562,549.22
2016/1/25,174.5681,2938.515,549.53
2016/1/26,174.51,2749.785,552.91
2016/1/27,174.2714,2735.558,558.34
2016/1/28,174.2572,2655.661,
2016/1/29,174.4545,2737.6,566.29
2016/2/1,174.5678,2688.854,567.46
2016/2/2,174.42,2749.57,568.32
2016/2/3,174.308,2739.247,573.52
2016/2/4,174.4376,2781.023,578.41
2016/2/5,174.4921,2763.492,578.54
2016/2/15,174.8476,2746.196,
2016/2/16,174.7896,2836.571,579.44
2016/2/17,174.7845,2867.338,582.22
2016/2/18,174.8123,2862.893,580.91
2016/2/19,174.9162,2860.021,581.43
2016/2/22,174.9483,2927.175,587.56
2016/2/23,174.9943,2903.331,590.34
2016/2/24,174.9812,2928.896,587.92
2016/2/25,174.8984,2741.245,584.49
2016/2/26,174.9157,2767.21,589.67
2016/2/29,174.977,2687.979,588.91
2016/3/1,175.0523,2733.17,592.38
2016/3/2,175.0567,2849.681,
2016/3/3,175.0183,2859.758,596.53
2016/3/4,175.0863,2874.147,602.65
2016/3/7,175.0325,2897.34,603.15
2016/3/8,175.0335,2901.387,610.13
2016/3/9,175.2084,2862.556,603.3
2016/3/10,175.3494,2804.726,634.82
2016/3/11,175.4302,2810.307,634.86
2016/3/14,175.5133,2859.499,636.12
2016/3/15,175.584,2864.368,636.01
2016/3/16,175.74,2870.43,631.13
2016/3/17,175.8257,2904.832,635.89
2016/3/18,175.8593,2955.15,638.28
2016/3/21,175.9072,3018.802,642.28
2016/3/22,175.8972,2999.363,643.45
2016/3/23,175.9666,3009.96,644.17
2016/3/24,176.0112,2960.97,644.11
2016/3/25,176.0706,2979.434,
2016/3/28,176.0098,2957.82,639.96
2016/3/29,175.9924,2919.832,633.9
2016/3/30,176.0563,3000.645,632.94
2016/3/31,176.0952,3003.915,
2016/4/1,176.1395,3009.53,630.91
2016/4/5,176.1674,3053.065,630.28
2016/4/6,176.1391,3050.592,
2016/4/7,176.0675,3008.42,625.46
2016/4/8,176.0423,2984.958,653.73
2016/4/11,176.0236,3033.957,651.78
2016/4/12,175.9376,3023.646,655.74
2016/4/13,175.7225,3066.638,663
2016/4/14,175.521,3082.362,
2016/4/15,175.5685,3078.117,666.98
2016/4/18,175.6673,3033.66,666.05
2016/4/19,175.6184,3042.823,672.61
2016/4/20,175.3692,2972.584,678.42
2016/4/21,175.1722,2952.891,678.7
2016/4/22,174.9314,2959.24,683.2
2016/4/25,174.5124,2946.67,
2016/4/26,174.6034,2964.7,678.19
2016/4/27,174.7594,2953.671,
2016/4/28,174.8814,2945.589,674.04
2016/4/29,174.8893,2938.324,682.39
2016/5/3,175.0678,2992.643,678.83
2016/5/4,175.0838,2991.272,678.94
2016/5/5,175.1071,2997.842,675.34
2016/5/6,175.136,2913.248,674.96
2016/5/9,175.3683,2832.113,681.77
2016/5/10,175.4899,2832.591,680.02
2016/5/11,175.5435,2837.037,680.39
2016/5/12,175.6574,2835.862,
2016/5/13,175.7019,2827.109,677.77
2016/5/16,175.6893,2850.862,678.49
2016/5/17,175.6805,2843.684,679.01
2016/5/18,175.562,2807.514,676.75
2016/5/19,175.5176,2806.906,671.86
2016/5/20,175.5193,2825.483,669.66
2016/5/23,175.5459,2843.645,667.64
2016/5/24,175.6107,2821.666,661.92
2016/5/25,175.6464,2815.086,663.69
2016/5/26,175.6379,2822.443,665.2
2016/5/27,175.6235,2821.046,
2016/5/30,175.6354,2822.451,
2016/5/31,175.6357,2916.616,674.03
2016/6/1,175.6231,2913.508,670.86
2016/6/2,175.594,2925.229,670.07
2016/6/3,175.5923,2938.682,681.17
2016/6/6,175.6929,2934.098,684.59
2016/6/7,175.7075,2936.045,681.38
2016/6/8,175.71,2927.159,684.19
2016/6/13,175.8149,2833.071,675.96
2016/6/14,175.9552,2842.189,672.91
2016/6/15,176.0318,2887.21,673.57
2016/6/16,176.1289,2872.817,672.48
2016/6/17,176.2015,2885.105,669.94
2016/6/20,176.2592,2888.809,671.29
2016/6/21,176.2605,2878.558,674.75
2016/6/22,176.3556,2905.55,676.15
2016/6/23,176.3866,2891.96,682.39
2016/6/24,176.4991,2854.286,677.18
2016/6/27,176.7349,2895.703,673.21
2016/6/28,176.7624,2912.557,676.7
2016/6/29,176.7418,2931.592,681.95
2016/6/30,176.8417,2929.606,683.13
2016/7/1,177.0071,2932.476,690.61
2016/7/4,177.0728,2988.604,
2016/7/5,177.065,3006.392,691.22
2016/7/6,177.145,3017.292,690.47
2016/7/7,177.3246,3016.847,684.22
2016/7/8,177.4009,2988.094,687.57
2016/7/11,177.4583,2994.917,690.37
2016/7/12,177.4271,3049.381,690.85
2016/7/13,177.3743,3060.689,700.49
2016/7/14,177.4065,3054.018,702.07
2016/7/15,177.4585,3054.296,702.48
2016/7/18,177.5503,3043.564,702.04
2016/7/19,177.629,3036.598,701.41
2016/7/20,177.8403,3027.9,702.98
2016/7/21,178.0733,3039.009,703.74
2016/7/22,178.0695,3012.816,702.78
2016/7/25,178.0352,3015.827,702.39
2016/7/26,178.0879,3050.166,701.67
2016/7/27,178.16,2991.999,701.64
2016/7/28,178.2315,2994.323,702.85
2016/7/29,178.3314,2979.338,703.22
2016/8/1,178.4049,2953.385,703.63
2016/8/2,178.4596,2971.278,708.49
2016/8/3,178.5165,2978.46,707.75
2016/8/4,178.5722,2982.426,705.99
2016/8/5,178.6846,2976.696,707
2016/8/8,178.8292,3004.276,708.11
2016/8/9,179.0137,3025.68,
2016/8/10,179.1671,3018.745,710.33
2016/8/11,179.2133,3002.637,712.33
2016/8/12,179.362,3050.667,706.03
2016/8/15,179.5735,3125.195,704.7
2016/8/16,179.5612,3110.036,706.3
2016/8/17,179.5002,3109.554,707.38
2016/8/18,179.4803,3104.113,708.6
2016/8/19,179.4021,3108.102,712.31
2016/8/22,179.4604,3084.805,709.67
2016/8/23,179.3189,3089.705,
2016/8/24,179.2201,3085.88,710.66
2016/8/25,179.2351,3068.329,710.24
2016/8/26,179.2975,3070.308,709.77
2016/8/29,179.3161,3070.027,711.86
2016/8/30,179.1505,3074.676,710.92
2016/8/31,179.2027,3085.491,711.08
2016/9/1,179.2066,3063.305,713.78
2016/9/2,179.2359,3067.352,715.52
2016/9/5,179.2634,3072.095,
2016/9/6,179.2566,3090.712,720.16
2016/9/7,179.228,3091.928,721.55
2016/9/8,179.2929,3095.954,721.71
2016/9/9,179.3669,3078.854,716.95
2016/9/12,179.3489,3021.977,701.39
2016/9/13,179.4116,3023.509,699
2016/9/14,179.4882,3002.848,
2016/9/19,179.5876,3026.051,701.78
2016/9/20,179.6294,3022.999,
2016/9/21,179.6339,3025.873,705.41
2016/9/22,179.6924,3042.313,709.84
2016/9/23,179.8044,3033.895,712.56
2016/9/26,179.8971,2980.429,
2016/9/27,179.9032,2998.172,708.85
2016/9/28,179.9063,2987.857,714.77
2016/9/29,179.9263,2998.482,
2016/9/30,179.9719,3004.703,720.15
2016/10/10,180.3811,3048.142,721.78
2016/10/11,180.3971,3065.249,703.68
2016/10/12,180.3653,3058.498,699.57
2016/10/13,180.4179,3061.345,693.34
2016/10/14,180.5281,3063.808,690.53
2016/10/17,180.6047,3041.166,690.18
2016/10/18,180.6496,3083.875,693.34
2016/10/19,180.7657,3084.718,695.84
2016/10/20,180.8812,3084.457,694.1
2016/10/21,180.9941,3090.941,
2016/10/24,181.0069,3128.246,693.77
2016/10/25,180.9847,3131.938,701.59
2016/10/26,180.7858,3116.311,706.83
2016/10/27,180.7463,3112.349,706.99
2016/10/28,180.7651,3104.27,710.88
2016/10/31,180.7569,3100.492,713.27
2016/11/1,180.7064,3122.435,718.26
2016/11/2,180.714,3102.732,724.07
2016/11/3,180.7798,3128.935,726.54
2016/11/4,180.7882,3125.316,729.75
2016/11/7,180.7505,3133.332,736.32
2016/11/8,180.6827,3147.887,739.39
2016/11/9,180.6907,3128.37,761.06
2016/11/10,180.5868,3171.282,768.91
2016/11/11,180.4546,3196.043,770.24
2016/11/14,180.2516,3210.371,766.57
2016/11/15,180.1016,3206.985,762.27
2016/11/16,180.0355,3205.057,759.87
2016/11/17,179.8369,3208.452,763.84
2016/11/18,179.7987,3192.855,759.4
2016/11/21,179.8191,3218.147,769.76
2016/11/22,179.8653,3248.351,774.82
2016/11/23,179.9454,3241.136,782.16
2016/11/24,179.9603,3241.735,
2016/11/25,179.8812,3261.937,781.41
2016/11/28,179.9459,3276.999,781.83
2016/11/29,179.6198,3282.923,
2016/11/30,179.2613,3250.034,800.59
2016/12/1,178.7791,3273.309,792.57
2016/12/2,178.6453,3243.843,
2016/12/5,178.5508,3204.709,794.05
2016/12/6,177.9143,3199.647,794.81
2016/12/7,177.9697,3222.241,793.56
2016/12/8,178.0812,3215.365,796.03
2016/12/9,178.062,3232.883,821.78
2016/12/12,177.6906,3152.97,818.66
2016/12/13,177.3037,3155.037,
2016/12/14,176.9765,3140.53,
2016/12/15,175.7617,3117.677,
2016/12/16,175.791,3122.981,821.64
2016/12/19,175.3996,3118.084,815.32
2016/12/20,175.0845,3102.875,808.02
2016/12/21,175.4359,3137.429,806.56
2016/12/22,175.8743,3139.558,
2016/12/23,176.2774,3110.154,803.29
2016/12/26,176.4991,3122.569,
2016/12/27,176.5659,3114.664,807.49
2016/12/28,176.6501,3102.235,804.63
2016/12/29,177.0412,3096.096,803.33
2016/12/30,177.2894,3103.637,803.85
2017/1/3,177.251,3135.92,803.29
2017/1/4,177.1323,3158.794,804.07
2017/1/5,177.002,3165.41,800.76
2017/1/6,177.034,3154.321,805.37
2017/1/9,177.2086,3171.236,825.53
2017/1/10,177.3564,3161.671,832.37
2017/1/11,177.2608,3136.753,839.22
2017/1/12,177.3311,3119.288,839.83
2017/1/13,177.3642,3112.764,843.88
2017/1/16,177.3222,3103.428,
2017/1/17,177.07,3108.774,839.13
2017/1/18,176.9865,3113.012,836.95
2017/1/19,176.9185,3101.299,835.34
2017/1/20,177.0569,3123.138,841.18
2017/1/23,177.1485,3136.774,840.56
2017/1/24,177.0149,3142.553,849.41
2017/1/25,176.7129,3149.554,850.51
2017/1/26,176.6943,3159.166,842.96
2017/2/3,176.4037,3140.17,845.98
2017/2/6,176.0439,3156.983,839.48
2017/2/7,175.7599,3153.087,834.66
2017/2/8,175.7843,3166.981,838.29
2017/2/9,176.0213,3183.179,825.31
2017/2/10,176.0176,3196.699,838.22
2017/2/13,176.1188,3216.839,846.07
2017/2/14,176.1395,3217.928,846.08
2017/2/15,176.142,3212.985,847.83
2017/2/16,176.2562,3229.618,842.57
2017/2/17,176.3828,3202.075,839.08
2017/2/20,176.5887,3239.961,
2017/2/21,176.5264,3253.325,841.66
2017/2/22,176.5603,3261.218,840.6
2017/2/23,176.634,3251.375,828.79
2017/2/24,176.6448,3253.432,833.93
2017/2/27,176.7429,3228.66,831.28
2017/2/28,176.6987,3241.733,834.14
2017/3/1,176.6046,3246.933,839.39
2017/3/2,176.5483,3230.028,838.06
2017/3/3,176.51,3218.311,838.44
2017/3/6,176.4797,3233.865,832.53
2017/3/7,176.4342,3242.406,826.13
2017/3/8,176.3116,3240.664,823.97
2017/3/9,176.2166,3216.745,843.05
2017/3/10,176.1549,3212.76,842.15
2017/3/13,176.138,3237.024,848.02
2017/3/14,176.1654,3239.327,855.81
2017/3/15,176.2204,3241.759,856.79
2017/3/16,176.4288,3268.935,863.79
2017/3/17,176.3925,3237.447,871.74
2017/3/20,176.366,3250.808,871.16
2017/3/21,176.2185,3261.61,868.93
2017/3/22,176.2504,3245.219,869.64
2017/3/23,176.2515,3248.549,866.44
2017/3/24,176.4979,3269.445,861.8
2017/3/27,176.6495,3266.955,855.38
2017/3/28,176.7141,3252.947,863.05
2017/3/29,176.7003,3241.314,864.71
2017/3/30,176.6978,3210.236,866.79
2017/3/31,176.7183,3222.514,867.41
2017/4/5,176.8041,3270.305,860.91
2017/4/6,176.793,3281.004,865.51
2017/4/7,176.8555,3286.616,864.43
2017/4/10,176.8985,3269.392,836.76
2017/4/11,176.8865,3288.965,834.33
2017/4/12,176.8702,3273.83,825.68
2017/4/13,176.8751,3275.96,822.75
2017/4/14,176.7067,3246.066,
2017/4/17,176.4165,3222.167,824.2
2017/4/18,176.2938,3196.713,818.79
2017/4/19,176.2711,3170.686,823.15
2017/4/20,176.1527,3172.1,822.38
2017/4/21,175.9473,3173.151,824.66
2017/4/24,175.7352,3129.531,823.55
2017/4/25,175.8094,3134.567,826.32
2017/4/26,175.833,3140.847,826.81
2017/4/27,175.9199,3152.186,826.94
2017/4/28,175.9048,3154.658,828.85
2017/5/2,175.8449,3143.712,832.36
2017/5/3,175.6618,3135.346,826.53
2017/5/4,175.4679,3127.368,821.9
2017/5/5,175.4414,3103.037,819.09
2017/5/8,175.2449,3078.612,818.68
2017/5/9,175.0362,3080.526,818.54
2017/5/10,174.7298,3052.785,823.22
2017/5/11,174.8176,3061.5,823.52
2017/5/12,174.7055,3083.513,826.29
2017/5/15,174.7971,3090.228,825.92
2017/5/16,174.7475,3112.964,825.95
2017/5/17,174.6416,3104.441,826.8
2017/5/18,174.6962,3090.139,826.81
2017/5/19,174.6562,3090.63,825.49
2017/5/22,174.5741,3075.675,833.79
2017/5/23,174.5792,3061.947,
2017/5/24,174.6115,3064.075,836.78
2017/5/25,174.6843,3107.831,836.55
2017/5/26,174.672,3110.058,833.52
2017/5/31,174.9498,3117.177,833.92
2017/6/1,174.9768,3102.623,832.2
2017/6/2,174.9978,3105.54,828.71
2017/6/5,175.1289,3091.656,823.84
2017/6/6,175.1385,3102.126,817.29
2017/6/7,175.1726,3140.324,
2017/6/8,175.2331,3150.333,814.57
2017/6/9,175.3647,3158.4,815.54
2017/6/12,175.7036,3139.876,816.75
2017/6/13,175.8664,3153.742,819.46
2017/6/14,176.0248,3130.674,812.49
2017/6/15,176.1396,3132.486,816.68
2017/6/16,176.1258,3123.166,819.48
2017/6/19,176.548,3144.373,821.47
2017/6/20,176.7302,3140.013,819.98
2017/6/21,176.6938,3156.211,824.54
2017/6/22,176.5989,3147.453,822.83
2017/6/23,176.6662,3157.873,830.82
2017/6/26,176.8965,3185.443,833.23
2017/6/27,177.0922,3191.196,834.69
2017/6/28,177.1399,3173.201,837.61
2017/6/29,177.1793,3188.062,845.54
2017/6/30,177.1107,3192.426,845.99
2017/7/3,177.0804,3195.911,848.12
2017/7/4,177.0678,3182.803,
2017/7/5,177.1728,3207.134,841.99
2017/7/6,177.3018,3212.444,845.71
2017/7/7,177.3106,3217.956,842.17
2017/7/10,177.3469,3212.631,844.7
2017/7/11,177.3829,3203.037,841.85
2017/7/12,177.4086,3197.543,843.7
2017/7/13,177.4981,3218.163,845.11
2017/7/14,177.5697,3222.416,846.05
2017/7/17,177.6906,3176.464,845.8
2017/7/18,177.5938,3187.567,849.99
2017/7/19,177.638,3230.976,847.19
2017/7/20,177.7033,3244.864,846.76
2017/7/21,177.6812,3237.981,847.7
2017/7/24,177.7158,3250.598,849.21
2017/7/25,177.7016,3243.689,858.11
2017/7/26,177.6363,3247.674,862.71
2017/7/27,177.6676,3249.781,864.86
2017/7/28,177.6831,3253.24,863.88
2017/7/31,177.6774,3273.028,863.02
2017/8/1,177.6427,3292.638,863.29
2017/8/2,177.6728,3285.056,862.38
2017/8/3,177.6889,3272.928,861.45
2017/8/4,177.7415,3262.08,863.6
2017/8/7,177.6678,3279.456,865.27
2017/8/8,177.6303,3281.872,871.36
2017/8/9,177.6242,3275.573,873.93
2017/8/10,177.6817,3261.749,877.67
2017/8/11,177.7764,3208.541,877.6
2017/8/14,177.8846,3237.36,874.83
2017/8/15,177.9226,3251.261,871.91
2017/8/16,177.8925,3246.451,877.74
2017/8/17,177.8495,3268.429,882.28
2017/8/18,177.8266,3268.724,886.97
2017/8/21,177.7802,3286.905,893.64
2017/8/22,177.7379,3290.225,894.03
2017/8/23,177.7275,3287.704,895.16
2017/8/24,177.6479,3271.511,896.42
2017/8/25,177.6121,3331.522,894
2017/8/28,177.5689,3362.651,896.99
2017/8/29,177.5827,3365.226,898.52
2017/8/30,177.5634,3363.626,897.47
2017/8/31,177.5961,3360.81,899.57
2017/9/1,177.6419,3367.119,901.43
2017/9/4,177.6442,3379.583,
2017/9/5,177.5952,3384.317,903.21
2017/9/6,177.637,3385.388,907.03
2017/9/7,177.8005,3365.497,900.32
2017/9/8,177.9454,3365.242,893.13
2017/9/11,177.995,3376.418,895.62
2017/9/12,178.0133,3379.488,894.71
2017/9/13,177.9937,3384.147,884.71
2017/9/14,178.12,3371.425,883.09
2017/9/15,178.1457,3353.619,879.86
2017/9/18,178.151,3362.858,885.32
2017/9/19,178.1726,3356.844,888.31
2017/9/20,178.1854,3365.995,888.74
2017/9/21,178.1886,3357.812,887.87
2017/9/22,178.2712,3352.529,886.05
2017/9/25,178.4193,3341.548,888.01
2017/9/26,178.4312,3343.582,889.57
2017/9/27,178.4165,3345.271,889.84
2017/9/28,178.4528,3339.642,891.1
2017/9/29,178.4994,3348.943,890.79
2017/10/9,178.6164,3374.378,
2017/10/10,178.604,3382.987,885.07
2017/10/11,178.6412,3388.283,887.27
2017/10/12,178.5843,3386.1,887.21
2017/10/13,178.6083,3390.523,888.27
2017/10/16,178.4674,3378.47,893.18
2017/10/17,178.3354,3372.04,888.44
2017/10/18,178.3602,3381.793,875.22
2017/10/19,178.4871,3370.172,875.41
2017/10/20,178.5158,3378.648,872.08
2017/10/23,178.5486,3380.699,875.43
2017/10/24,178.537,3388.247,876.31
2017/10/25,178.3726,3396.897,881.18
2017/10/26,178.3791,3407.567,880.12
2017/10/27,178.2144,3416.812,878.39
2017/10/30,177.8019,3390.337,869.98
2017/10/31,177.8425,3393.341,872.48
2017/11/1,178.0011,3395.912,877.56
2017/11/2,177.9776,3383.309,880.5
2017/11/3,177.9777,3371.744,875.17
2017/11/6,178.0276,3388.174,876.09
2017/11/7,177.9473,3413.574,873.93
2017/11/8,177.9467,3415.46,872.46
2017/11/9,177.9424,3427.794,870.19
2017/11/10,177.8575,3432.673,
2017/11/13,177.6447,3447.835,875.49
2017/11/14,177.5478,3429.548,869.8
2017/11/15,177.5554,3402.524,866.59
2017/11/16,177.6455,3399.25,864.73
2017/11/17,177.6616,3382.907,867.71
2017/11/20,177.6611,3392.398,868.98
2017/11/21,177.5507,3410.497,868.97
2017/11/22,177.1933,3430.464,870.97
2017/11/23,177.1605,3351.918,
2017/11/24,177.2869,3353.82,
2017/11/27,177.3301,3322.229,875.29
2017/11/28,177.2855,3333.657,
2017/11/29,177.35,3337.862,
2017/11/30,177.4156,3317.188,
2017/12/1,177.4637,3317.617,867.1
2017/12/4,177.5668,3309.618,868.6
2017/12/5,177.6058,3303.675,861.35
2017/12/6,177.6373,3293.964,858.62
2017/12/7,177.6329,3272.054,856.56
2017/12/8,177.6053,3289.992,877.17
2017/12/11,177.5207,3322.195,877.75
2017/12/12,177.4567,3280.813,876.85
2017/12/13,177.443,3303.037,878.12
2017/12/14,177.4921,3292.438,879.18
2017/12/15,177.5906,3266.137,885.98
2017/12/18,177.6571,3267.922,889.28
2017/12/19,177.6483,3296.538,890.47
2017/12/20,177.6242,3287.605,892.77
2017/12/21,177.6,3300.059,895.46
2017/12/22,177.6332,3297.063,898.6
2017/12/25,177.6893,3280.461,
2017/12/26,177.6534,3306.124,901.51
2017/12/27,177.6002,3275.782,903.24
2017/12/28,177.6229,3296.384,908.82
2017/12/29,177.6958,3307.172,910.56
2018/1/2,177.8489,3348.325,910.44
2018/1/3,177.8794,3369.108,913.57
